Date,Price,Lag1,Lag2,Lag3,Lag4,Lag5,Direction
2021-01-17,10363,9856.0,10116.0,9444.0,8619.0,9079.0,Up
2021-01-18,10331,10363.0,9856.0,10116.0,9444.0,8619.0,Down
2021-01-19,10545,10331.0,10363.0,9856.0,10116.0,9444.0,Up
2021-01-20,11532,10545.0,10331.0,10363.0,9856.0,10116.0,Up
2021-01-21,11556,11532.0,10545.0,10331.0,10363.0,9856.0,Up
2021-01-22,9292,11556.0,11532.0,10545.0,10331.0,10363.0,Down
2021-01-23,10262,9292.0,11556.0,11532.0,10545.0,10331.0,Up
2021-01-24,10217,10262.0,9292.0,11556.0,11532.0,10545.0,Down
2021-01-25,11555,10217.0,10262.0,9292.0,11556.0,11532.0,Up
2021-01-26,10965,11555.0,10217.0,10262.0,9292.0,11556.0,Down
2021-01-27,11251,10965.0,11555.0,10217.0,10262.0,9292.0,Up
2021-01-28,10488,11251.0,10965.0,11555.0,10217.0,10262.0,Down
2021-01-29,11089,10488.0,11251.0,10965.0,11555.0,10217.0,Up
2021-01-30,11539,11089.0,10488.0,11251.0,10965.0,11555.0,Up
2021-01-31,11473,11539.0,11089.0,10488.0,11251.0,10965.0,Down
2021-02-01,11037,11473.0,11539.0,11089.0,10488.0,11251.0,Down
2021-02-02,11524,11037.0,11473.0,11539.0,11089.0,10488.0,Up
2021-02-03,12720,11524.0,11037.0,11473.0,11539.0,11089.0,Up
2021-02-04,13950,12720.0,11524.0,11037.0,11473.0,11539.0,Up
2021-02-05,13428,13950.0,12720.0,11524.0,11037.0,11473.0,Down
2021-02-06,14442,13428.0,13950.0,12720.0,11524.0,11037.0,Up
2021-02-07,14099,14442.0,13428.0,13950.0,12720.0,11524.0,Down
2021-02-08,13471,14099.0,14442.0,13428.0,13950.0,12720.0,Down
2021-02-09,14691,13471.0,14099.0,14442.0,13428.0,13950.0,Up
2021-02-10,14731,14691.0,13471.0,14099.0,14442.0,13428.0,Up
2021-02-11,14469,14731.0,14691.0,13471.0,14099.0,14442.0,Down
2021-02-12,14831,14469.0,14731.0,14691.0,13471.0,14099.0,Up
2021-02-13,15287,14831.0,14469.0,14731.0,14691.0,13471.0,Up
2021-02-14,15035,15287.0,14831.0,14469.0,14731.0,14691.0,Down
2021-02-15,14988,15035.0,15287.0,14831.0,14469.0,14731.0,Down
2021-02-16,14708,14988.0,15035.0,15287.0,14831.0,14469.0,Down
2021-02-17,14791,14708.0,14988.0,15035.0,15287.0,14831.0,Up
2021-02-18,15363,14791.0,14708.0,14988.0,15035.0,15287.0,Up
2021-02-19,16108,15363.0,14791.0,14708.0,14988.0,15035.0,Up
2021-02-20,16307,16108.0,15363.0,14791.0,14708.0,14988.0,Up
2021-02-21,15972,16307.0,16108.0,15363.0,14791.0,14708.0,Down
2021-02-22,16051,15972.0,16307.0,16108.0,15363.0,14791.0,Up
2021-02-23,14792,16051.0,15972.0,16307.0,16108.0,15363.0,Down
2021-02-24,12949,14792.0,16051.0,15972.0,16307.0,16108.0,Down
2021-02-25,13472,12949.0,14792.0,16051.0,15972.0,16307.0,Up
2021-02-26,12196,13472.0,12949.0,14792.0,16051.0,15972.0,Down
2021-02-27,12243,12196.0,13472.0,12949.0,14792.0,16051.0,Up
2021-02-28,12489,12243.0,12196.0,13472.0,12949.0,14792.0,Up
2021-03-01,11927,12489.0,12243.0,12196.0,13472.0,12949.0,Down
2021-03-02,13232,11927.0,12489.0,12243.0,12196.0,13472.0,Up
2021-03-03,12555,13232.0,11927.0,12489.0,12243.0,12196.0,Down
2021-03-04,13318,12555.0,13232.0,11927.0,12489.0,12243.0,Up
2021-03-05,13148,13318.0,12555.0,13232.0,11927.0,12489.0,Down
2021-03-06,13130,13148.0,13318.0,12555.0,13232.0,11927.0,Down
2021-03-07,14178,13130.0,13148.0,13318.0,12555.0,13232.0,Up
2021-03-08,14721,14178.0,13130.0,13148.0,13318.0,12555.0,Up
2021-03-09,15764,14721.0,14178.0,13130.0,13148.0,13318.0,Up
2021-03-10,15889,15764.0,14721.0,14178.0,13130.0,13148.0,Up
2021-03-11,15285,15889.0,15764.0,14721.0,14178.0,13130.0,Down
2021-03-12,15434,15285.0,15889.0,15764.0,14721.0,14178.0,Up
2021-03-13,15011,15434.0,15285.0,15889.0,15764.0,14721.0,Down
2021-03-14,16340,15011.0,15434.0,15285.0,15889.0,15764.0,Up
2021-03-15,15835,16340.0,15011.0,15434.0,15285.0,15889.0,Down
2021-03-16,15252,15835.0,16340.0,15011.0,15434.0,15285.0,Down
2021-03-17,15374,15252.0,15835.0,16340.0,15011.0,15434.0,Up
2021-03-18,15453,15374.0,15252.0,15835.0,16340.0,15011.0,Up
2021-03-19,15161,15453.0,15374.0,15252.0,15835.0,16340.0,Down
2021-03-20,15419,15161.0,15453.0,15374.0,15252.0,15835.0,Up
2021-03-21,15425,15419.0,15161.0,15453.0,15374.0,15252.0,Up
2021-03-22,15322,15425.0,15419.0,15161.0,15453.0,15374.0,Down
2021-03-23,14364,15322.0,15425.0,15419.0,15161.0,15453.0,Down
2021-03-24,14408,14364.0,15322.0,15425.0,15419.0,15161.0,Up
2021-03-25,13624,14408.0,14364.0,15322.0,15425.0,15419.0,Down
2021-03-26,13726,13624.0,14408.0,14364.0,15322.0,15425.0,Up
2021-03-27,14692,13726.0,13624.0,14408.0,14364.0,15322.0,Up
2021-03-28,14808,14692.0,13726.0,13624.0,14408.0,14364.0,Up
2021-03-29,14604,14808.0,14692.0,13726.0,13624.0,14408.0,Down
2021-03-30,15794,14604.0,14808.0,14692.0,13726.0,13624.0,Up
2021-03-31,16071,15794.0,14604.0,14808.0,14692.0,13726.0,Up
2021-04-01,16730,16071.0,15794.0,14604.0,14808.0,14692.0,Up
2021-04-02,17177,16730.0,16071.0,15794.0,14604.0,14808.0,Up
2021-04-03,18616,17177.0,16730.0,16071.0,15794.0,14604.0,Up
2021-04-04,17592,18616.0,17177.0,16730.0,16071.0,15794.0,Down
2021-04-05,18124,17592.0,18616.0,17177.0,16730.0,16071.0,Up
2021-04-06,18255,18124.0,17592.0,18616.0,17177.0,16730.0,Up
2021-04-07,18219,18255.0,18124.0,17592.0,18616.0,17177.0,Down
2021-04-08,17163,18219.0,18255.0,18124.0,17592.0,18616.0,Down
2021-04-09,17770,17163.0,18219.0,18255.0,18124.0,17592.0,Up
2021-04-10,17668,17770.0,17163.0,18219.0,18255.0,18124.0,Down
2021-04-11,18298,17668.0,17770.0,17163.0,18219.0,18255.0,Up
2021-04-12,18360,18298.0,17668.0,17770.0,17163.0,18219.0,Up
2021-04-13,18367,18360.0,18298.0,17668.0,17770.0,17163.0,Up
2021-04-14,19610,18367.0,18360.0,18298.0,17668.0,17770.0,Up
2021-04-15,20565,19610.0,18367.0,18360.0,18298.0,17668.0,Up
2021-04-16,21237,20565.0,19610.0,18367.0,18360.0,18298.0,Up
2021-04-17,20453,21237.0,20565.0,19610.0,18367.0,18360.0,Down
2021-04-18,19783,20453.0,21237.0,20565.0,19610.0,18367.0,Down
2021-04-19,18967,19783.0,20453.0,21237.0,20565.0,19610.0,Down
2021-04-20,18202,18967.0,19783.0,20453.0,21237.0,20565.0,Down
2021-04-21,19613,18202.0,18967.0,19783.0,20453.0,21237.0,Up
2021-04-22,19949,19613.0,18202.0,18967.0,19783.0,20453.0,Up
2021-04-23,20460,19949.0,19613.0,18202.0,18967.0,19783.0,Up
2021-04-24,19825,20460.0,19949.0,19613.0,18202.0,18967.0,Down
2021-04-25,18555,19825.0,20460.0,19949.0,19613.0,18202.0,Down
2021-04-26,19361,18555.0,19825.0,20460.0,19949.0,19613.0,Up
2021-04-27,21231,19361.0,18555.0,19825.0,20460.0,19949.0,Up
2021-04-28,22163,21231.0,19361.0,18555.0,19825.0,20460.0,Up
2021-04-29,22917,22163.0,21231.0,19361.0,18555.0,19825.0,Up
2021-04-30,23076,22917.0,22163.0,21231.0,19361.0,18555.0,Up
2021-05-01,23516,23076.0,22917.0,22163.0,21231.0,19361.0,Up
2021-05-02,24914,23516.0,23076.0,22917.0,22163.0,21231.0,Up
2021-05-03,24995,24914.0,23516.0,23076.0,22917.0,22163.0,Up
2021-05-04,28967,24995.0,24914.0,23516.0,23076.0,22917.0,Up
2021-05-05,27519,28967.0,24995.0,24914.0,23516.0,23076.0,Down
2021-05-06,29899,27519.0,28967.0,24995.0,24914.0,23516.0,Up
2021-05-07,29445,29899.0,27519.0,28967.0,24995.0,24914.0,Down
2021-05-08,29023,29445.0,29899.0,27519.0,28967.0,24995.0,Down
2021-05-09,32506,29023.0,29445.0,29899.0,27519.0,28967.0,Up
2021-05-10,32655,32506.0,29023.0,29445.0,29899.0,27519.0,Up
2021-05-11,33184,32655.0,32506.0,29023.0,29445.0,29899.0,Up
2021-05-12,34798,33184.0,32655.0,32506.0,29023.0,29445.0,Up
2021-05-13,32909,34798.0,33184.0,32655.0,32506.0,29023.0,Down
2021-05-14,31528,32909.0,34798.0,33184.0,32655.0,32506.0,Down
2021-05-15,34095,31528.0,32909.0,34798.0,33184.0,32655.0,Up
2021-05-16,30520,34095.0,31528.0,32909.0,34798.0,33184.0,Down
2021-05-17,29978,30520.0,34095.0,31528.0,32909.0,34798.0,Down
2021-05-18,27390,29978.0,30520.0,34095.0,31528.0,32909.0,Down
2021-05-19,28149,27390.0,29978.0,30520.0,34095.0,31528.0,Up
2021-05-20,20926,28149.0,27390.0,29978.0,30520.0,34095.0,Down
2021-05-21,23068,20926.0,28149.0,27390.0,29978.0,30520.0,Up
2021-05-22,20152,23068.0,20926.0,28149.0,27390.0,29978.0,Down
2021-05-23,19213,20152.0,23068.0,20926.0,28149.0,27390.0,Down
2021-05-24,17640,19213.0,20152.0,23068.0,20926.0,28149.0,Down
2021-05-25,21953,17640.0,19213.0,20152.0,23068.0,20926.0,Up
2021-05-26,22260,21953.0,17640.0,19213.0,20152.0,23068.0,Up
2021-05-27,23979,22260.0,21953.0,17640.0,19213.0,20152.0,Up
2021-05-28,22709,23979.0,22260.0,21953.0,17640.0,19213.0,Down
2021-05-29,20217,22709.0,23979.0,22260.0,21953.0,17640.0,Down
2021-05-30,19065,20217.0,22709.0,23979.0,22260.0,21953.0,Down
2021-05-31,19899,19065.0,20217.0,22709.0,23979.0,22260.0,Up
2021-06-01,22435,19899.0,19065.0,20217.0,22709.0,23979.0,Up
2021-06-02,21777,22435.0,19899.0,19065.0,20217.0,22709.0,Down
2021-06-03,22475,21777.0,22435.0,19899.0,19065.0,20217.0,Up
2021-06-04,23807,22475.0,21777.0,22435.0,19899.0,19065.0,Up
2021-06-05,22292,23807.0,22475.0,21777.0,22435.0,19899.0,Down
2021-06-06,21715,22292.0,23807.0,22475.0,21777.0,22435.0,Down
2021-06-07,22445,21715.0,22292.0,23807.0,22475.0,21777.0,Up
2021-06-08,21321,22445.0,21715.0,22292.0,23807.0,22475.0,Down
2021-06-09,20914,21321.0,22445.0,21715.0,22292.0,23807.0,Down
2021-06-10,21664,20914.0,21321.0,22445.0,21715.0,22292.0,Up
2021-06-11,20516,21664.0,20914.0,21321.0,22445.0,21715.0,Down
2021-06-12,19624,20516.0,21664.0,20914.0,21321.0,22445.0,Down
2021-06-13,19819,19624.0,20516.0,21664.0,20914.0,21321.0,Up
2021-06-14,20947,19819.0,19624.0,20516.0,21664.0,20914.0,Up
2021-06-15,21533,20947.0,19819.0,19624.0,20516.0,21664.0,Up
2021-06-16,21318,21533.0,20947.0,19819.0,19624.0,20516.0,Down
2021-06-17,20020,21318.0,21533.0,20947.0,19819.0,19624.0,Down
2021-06-18,20358,20020.0,21318.0,21533.0,20947.0,19819.0,Up
2021-06-19,19212,20358.0,20020.0,21318.0,21533.0,20947.0,Down
2021-06-20,18736,19212.0,20358.0,20020.0,21318.0,21533.0,Down
2021-06-21,19384,18736.0,19212.0,20358.0,20020.0,21318.0,Up
2021-06-22,16219,19384.0,18736.0,19212.0,20358.0,20020.0,Down
2021-06-23,15903,16219.0,19384.0,18736.0,19212.0,20358.0,Down
2021-06-24,16719,15903.0,16219.0,19384.0,18736.0,19212.0,Up
2021-06-25,16872,16719.0,15903.0,16219.0,19384.0,18736.0,Up
2021-06-26,15572,16872.0,16719.0,15903.0,16219.0,19384.0,Down
2021-06-27,15432,15572.0,16872.0,16719.0,15903.0,16219.0,Down
2021-06-28,16759,15432.0,15572.0,16872.0,16719.0,15903.0,Up
2021-06-29,17768,16759.0,15432.0,15572.0,16872.0,16719.0,Up
2021-06-30,18490,17768.0,16759.0,15432.0,15572.0,16872.0,Up
2021-07-01,19489,18490.0,17768.0,16759.0,15432.0,15572.0,Up
2021-07-02,18207,19489.0,18490.0,17768.0,16759.0,15432.0,Down
2021-07-03,18422,18207.0,19489.0,18490.0,17768.0,16759.0,Up
2021-07-04,19037,18422.0,18207.0,19489.0,18490.0,17768.0,Up
2021-07-05,19911,19037.0,18422.0,18207.0,19489.0,18490.0,Up
2021-07-06,18957,19911.0,19037.0,18422.0,18207.0,19489.0,Down
2021-07-07,19950,18957.0,19911.0,19037.0,18422.0,18207.0,Up
2021-07-08,19982,19950.0,18957.0,19911.0,19037.0,18422.0,Up
2021-07-09,18281,19982.0,19950.0,18957.0,19911.0,19037.0,Down
2021-07-10,18477,18281.0,19982.0,19950.0,18957.0,19911.0,Up
2021-07-11,18360,18477.0,18281.0,19982.0,19950.0,18957.0,Down
2021-07-12,18406,18360.0,18477.0,18281.0,19982.0,19950.0,Up
2021-07-13,17535,18406.0,18360.0,18477.0,18281.0,19982.0,Down
2021-07-14,16832,17535.0,18406.0,18360.0,18477.0,18281.0,Down
2021-07-15,17222,16832.0,17535.0,18406.0,18360.0,18477.0,Up
2021-07-16,16558,17222.0,16832.0,17535.0,18406.0,18360.0,Down
2021-07-17,16274,16558.0,17222.0,16832.0,17535.0,18406.0,Down
2021-07-18,16491,16274.0,16558.0,17222.0,16832.0,17535.0,Up
2021-07-19,16541,16491.0,16274.0,16558.0,17222.0,16832.0,Up
2021-07-20,15867,16541.0,16491.0,16274.0,16558.0,17222.0,Down
2021-07-21,15616,15867.0,16541.0,16491.0,16274.0,16558.0,Down
2021-07-22,17410,15616.0,15867.0,16541.0,16491.0,16274.0,Up
2021-07-23,17597,17410.0,15616.0,15867.0,16541.0,16491.0,Up
2021-07-24,18397,17597.0,17410.0,15616.0,15867.0,16541.0,Up
2021-07-25,18977,18397.0,17597.0,17410.0,15616.0,15867.0,Up
2021-07-26,19208,18977.0,18397.0,17597.0,17410.0,15616.0,Up
2021-07-27,19239,19208.0,18977.0,18397.0,17597.0,17410.0,Up
2021-07-28,19774,19239.0,19208.0,18977.0,18397.0,17597.0,Up
2021-07-29,19763,19774.0,19239.0,19208.0,18977.0,18397.0,Down
2021-07-30,20385,19763.0,19774.0,19239.0,19208.0,18977.0,Up
2021-07-31,21164,20385.0,19763.0,19774.0,19239.0,19208.0,Up
2021-08-01,21845,21164.0,20385.0,19763.0,19774.0,19239.0,Up
2021-08-02,21977,21845.0,21164.0,20385.0,19763.0,19774.0,Up
2021-08-03,22444,21977.0,21845.0,21164.0,20385.0,19763.0,Up
2021-08-04,21690,22444.0,21977.0,21845.0,21164.0,20385.0,Down
2021-08-05,23459,21690.0,22444.0,21977.0,21845.0,21164.0,Up
2021-08-06,24306,23459.0,21690.0,22444.0,21977.0,21845.0,Up
2021-08-07,25051,24306.0,23459.0,21690.0,22444.0,21977.0,Up
2021-08-08,27321,25051.0,24306.0,23459.0,21690.0,22444.0,Up
2021-08-09,26149,27321.0,25051.0,24306.0,23459.0,21690.0,Down
2021-08-10,27542,26149.0,27321.0,25051.0,24306.0,23459.0,Up
2021-08-11,27450,27542.0,26149.0,27321.0,25051.0,24306.0,Down
2021-08-12,27494,27450.0,27542.0,26149.0,27321.0,25051.0,Up
2021-08-13,26478,27494.0,27450.0,27542.0,26149.0,27321.0,Down
2021-08-14,28711,26478.0,27494.0,27450.0,27542.0,26149.0,Up
2021-08-15,28239,28711.0,26478.0,27494.0,27450.0,27542.0,Down
2021-08-16,28599,28239.0,28711.0,26478.0,27494.0,27450.0,Up
2021-08-17,27279,28599.0,28239.0,28711.0,26478.0,27494.0,Down
2021-08-18,26349,27279.0,28599.0,28239.0,28711.0,26478.0,Down
2021-08-19,26531,26349.0,27279.0,28599.0,28239.0,28711.0,Up
2021-08-20,27691,26531.0,26349.0,27279.0,28599.0,28239.0,Up
2021-08-21,28846,27691.0,26531.0,26349.0,27279.0,28599.0,Up
2021-08-22,28405,28846.0,27691.0,26531.0,26349.0,27279.0,Down
2021-08-23,28570,28405.0,28846.0,27691.0,26531.0,26349.0,Up
2021-08-24,28935,28570.0,28405.0,28846.0,27691.0,26531.0,Up
2021-08-25,27614,28935.0,28570.0,28405.0,28846.0,27691.0,Down
2021-08-26,28072,27614.0,28935.0,28570.0,28405.0,28846.0,Up
2021-08-27,27179,28072.0,27614.0,28935.0,28570.0,28405.0,Down
2021-08-28,28223,27179.0,28072.0,27614.0,28935.0,28570.0,Up
2021-08-29,28032,28223.0,27179.0,28072.0,27614.0,28935.0,Down
2021-08-30,27927,28032.0,28223.0,27179.0,28072.0,27614.0,Down
2021-08-31,27888,27927.0,28032.0,28223.0,27179.0,28072.0,Down
2021-09-01,29661,27888.0,27927.0,28032.0,28223.0,27179.0,Up
2021-09-02,32656,29661.0,27888.0,27927.0,28032.0,28223.0,Up
2021-09-03,32520,32656.0,29661.0,27888.0,27927.0,28032.0,Down
2021-09-04,33636,32520.0,32656.0,29661.0,27888.0,27927.0,Up
2021-09-05,33284,33636.0,32520.0,32656.0,29661.0,27888.0,Down
2021-09-06,33763,33284.0,33636.0,32520.0,32656.0,29661.0,Up
2021-09-07,33748,33763.0,33284.0,33636.0,32520.0,32656.0,Down
2021-09-08,29560,33748.0,33763.0,33284.0,33636.0,32520.0,Down
2021-09-09,30171,29560.0,33748.0,33763.0,33284.0,33636.0,Up
2021-09-10,29589,30171.0,29560.0,33748.0,33763.0,33284.0,Down
2021-09-11,27717,29589.0,30171.0,29560.0,33748.0,33763.0,Down
2021-09-12,28219,27717.0,29589.0,30171.0,29560.0,33748.0,Up
2021-09-13,29514,28219.0,27717.0,29589.0,30171.0,29560.0,Up
2021-09-14,28408,29514.0,28219.0,27717.0,29589.0,30171.0,Down
2021-09-15,29494,28408.0,29514.0,28219.0,27717.0,29589.0,Up
2021-09-16,30863,29494.0,28408.0,29514.0,28219.0,27717.0,Up
2021-09-17,30805,30863.0,29494.0,28408.0,29514.0,28219.0,Down
2021-09-18,29632,30805.0,30863.0,29494.0,28408.0,29514.0,Down
2021-09-19,29766,29632.0,30805.0,30863.0,29494.0,28408.0,Up
2021-09-20,28947,29766.0,29632.0,30805.0,30863.0,29494.0,Down
2021-09-21,25825,28947.0,29766.0,29632.0,30805.0,30863.0,Down
2021-09-22,23853,25825.0,28947.0,29766.0,29632.0,30805.0,Down
2021-09-23,26733,23853.0,25825.0,28947.0,29766.0,29632.0,Up
2021-09-24,27269,26733.0,23853.0,25825.0,28947.0,29766.0,Up
2021-09-25,25354,27269.0,26733.0,23853.0,25825.0,28947.0,Down
2021-09-26,25495,25354.0,27269.0,26733.0,23853.0,25825.0,Up
2021-09-27,26468,25495.0,25354.0,27269.0,26733.0,23853.0,Up
2021-09-28,25597,26468.0,25495.0,25354.0,27269.0,26733.0,Down
2021-09-29,24444,25597.0,26468.0,25495.0,25354.0,27269.0,Down
2021-09-30,25130,24444.0,25597.0,26468.0,25495.0,25354.0,Up
2021-10-01,26414,25130.0,24444.0,25597.0,26468.0,25495.0,Up
2021-10-02,28915,26414.0,25130.0,24444.0,25597.0,26468.0,Up
2021-10-03,29692,28915.0,26414.0,25130.0,24444.0,25597.0,Up
2021-10-04,29939,29692.0,28915.0,26414.0,25130.0,24444.0,Up
2021-10-05,29591,29939.0,29692.0,28915.0,26414.0,25130.0,Down
2021-10-06,30772,29591.0,29939.0,29692.0,28915.0,26414.0,Up
2021-10-07,31626,30772.0,29591.0,29939.0,29692.0,28915.0,Up
2021-10-08,31570,31626.0,30772.0,29591.0,29939.0,29692.0,Down
2021-10-09,31083,31570.0,31626.0,30772.0,29591.0,29939.0,Down
2021-10-10,31338,31083.0,31570.0,31626.0,30772.0,29591.0,Up
2021-10-11,30003,31338.0,31083.0,31570.0,31626.0,30772.0,Down
2021-10-12,31037,30003.0,31338.0,31083.0,31570.0,31626.0,Up
2021-10-13,30739,31037.0,30003.0,31338.0,31083.0,31570.0,Down
2021-10-14,31325,30739.0,31037.0,30003.0,31338.0,31083.0,Up
2021-10-15,32781,31325.0,30739.0,31037.0,30003.0,31338.0,Up
2021-10-16,33465,32781.0,31325.0,30739.0,31037.0,30003.0,Up
2021-10-17,33197,33465.0,32781.0,31325.0,30739.0,31037.0,Down
2021-10-18,33195,33197.0,33465.0,32781.0,31325.0,30739.0,Down
2021-10-19,32503,33195.0,33197.0,33465.0,32781.0,31325.0,Down
2021-10-20,33515,32503.0,33195.0,33197.0,33465.0,32781.0,Up
2021-10-21,35814,33515.0,32503.0,33195.0,33197.0,33465.0,Up
2021-10-22,35065,35814.0,33515.0,32503.0,33195.0,33197.0,Down
2021-10-23,34213,35065.0,35814.0,33515.0,32503.0,33195.0,Down
2021-10-24,35831,34213.0,35065.0,35814.0,33515.0,32503.0,Up
2021-10-25,35166,35831.0,34213.0,35065.0,35814.0,33515.0,Down
2021-10-26,36411,35166.0,35831.0,34213.0,35065.0,35814.0,Up
2021-10-27,35771,36411.0,35166.0,35831.0,34213.0,35065.0,Down
2021-10-28,33873,35771.0,36411.0,35166.0,35831.0,34213.0,Down
2021-10-29,36496,33873.0,35771.0,36411.0,35166.0,35831.0,Up
2021-10-30,37999,36496.0,33873.0,35771.0,36411.0,35166.0,Up
2021-10-31,37154,37999.0,36496.0,33873.0,35771.0,36411.0,Down
2021-11-01,36898,37154.0,37999.0,36496.0,33873.0,35771.0,Down
2021-11-02,36893,36898.0,37154.0,37999.0,36496.0,33873.0,Down
2021-11-03,39408,36893.0,36898.0,37154.0,37999.0,36496.0,Up
2021-11-04,39302,39408.0,36893.0,36898.0,37154.0,37999.0,Down
2021-11-05,39068,39302.0,39408.0,36893.0,36898.0,37154.0,Down
2021-11-06,39505,39068.0,39302.0,39408.0,36893.0,36898.0,Up
2021-11-07,39789,39505.0,39068.0,39302.0,39408.0,36893.0,Up
2021-11-08,39639,39789.0,39505.0,39068.0,39302.0,39408.0,Down
2021-11-09,41298,39639.0,39789.0,39505.0,39068.0,39302.0,Up
2021-11-10,40659,41298.0,39639.0,39789.0,39505.0,39068.0,Down
2021-11-11,40410,40659.0,41298.0,39639.0,39789.0,39505.0,Down
2021-11-12,41240,40410.0,40659.0,41298.0,39639.0,39789.0,Up
2021-11-13,41025,41240.0,40410.0,40659.0,41298.0,39639.0,Down
2021-11-14,40862,41025.0,41240.0,40410.0,40659.0,41298.0,Down
2021-11-15,40765,40862.0,41025.0,41240.0,40410.0,40659.0,Down
2021-11-16,40362,40765.0,40862.0,41025.0,41240.0,40410.0,Down
2021-11-17,37759,40362.0,40765.0,40862.0,41025.0,41240.0,Down
2021-11-18,38143,37759.0,40362.0,40765.0,40862.0,41025.0,Up
2021-11-19,35403,38143.0,37759.0,40362.0,40765.0,40862.0,Down
2021-11-20,38672,35403.0,38143.0,37759.0,40362.0,40765.0,Up
2021-11-21,39734,38672.0,35403.0,38143.0,37759.0,40362.0,Up
2021-11-22,38683,39734.0,38672.0,35403.0,38143.0,37759.0,Down
2021-11-23,36882,38683.0,39734.0,38672.0,35403.0,38143.0,Down
2021-11-24,39372,36882.0,38683.0,39734.0,38672.0,35403.0,Up
2021-11-25,38955,39372.0,36882.0,38683.0,39734.0,38672.0,Down
2021-11-26,41168,38955.0,39372.0,36882.0,38683.0,39734.0,Up
2021-11-27,37075,41168.0,38955.0,39372.0,36882.0,38683.0,Down
2021-11-28,37403,37075.0,41168.0,38955.0,39372.0,36882.0,Up
2021-11-29,39261,37403.0,37075.0,41168.0,38955.0,39372.0,Up
2021-11-30,40278,39261.0,37403.0,37075.0,41168.0,38955.0,Up
2021-12-01,41861,40278.0,39261.0,37403.0,37075.0,41168.0,Up
2021-12-02,41713,41861.0,40278.0,39261.0,37403.0,37075.0,Down
2021-12-03,40908,41713.0,41861.0,40278.0,39261.0,37403.0,Down
2021-12-04,38760,40908.0,41713.0,41861.0,40278.0,39261.0,Down
2021-12-05,37533,38760.0,40908.0,41713.0,41861.0,40278.0,Down
2021-12-06,38423,37533.0,38760.0,40908.0,41713.0,41861.0,Up
2021-12-07,39548,38423.0,37533.0,38760.0,40908.0,41713.0,Up
2021-12-08,39218,39548.0,38423.0,37533.0,38760.0,40908.0,Down
2021-12-09,40040,39218.0,39548.0,38423.0,37533.0,38760.0,Up
2021-12-10,37655,40040.0,39218.0,39548.0,38423.0,37533.0,Down
2021-12-11,35463,37655.0,40040.0,39218.0,39548.0,38423.0,Down
2021-12-12,36925,35463.0,37655.0,40040.0,39218.0,39548.0,Up
2021-12-13,37467,36925.0,35463.0,37655.0,40040.0,39218.0,Up
2021-12-14,34400,37467.0,36925.0,35463.0,37655.0,40040.0,Down
2021-12-15,35264,34400.0,37467.0,36925.0,35463.0,37655.0,Up
2021-12-16,36466,35264.0,34400.0,37467.0,36925.0,35463.0,Up
2021-12-17,35881,36466.0,35264.0,34400.0,37467.0,36925.0,Down
2021-12-18,35540,35881.0,36466.0,35264.0,34400.0,37467.0,Down
2021-12-19,36382,35540.0,35881.0,36466.0,35264.0,34400.0,Up
2021-12-20,35897,36382.0,35540.0,35881.0,36466.0,35264.0,Down
2021-12-21,36135,35897.0,36382.0,35540.0,35881.0,36466.0,Up
2021-12-22,36854,36135.0,35897.0,36382.0,35540.0,35881.0,Up
2021-12-23,36282,36854.0,36135.0,35897.0,36382.0,35540.0,Down
2021-12-24,37388,36282.0,36854.0,36135.0,35897.0,36382.0,Up
2021-12-25,37017,37388.0,36282.0,36854.0,36135.0,35897.0,Down
2021-12-26,37523,37017.0,37388.0,36282.0,36854.0,36135.0,Up
2021-12-27,37147,37523.0,37017.0,37388.0,36282.0,36854.0,Down
2021-12-28,36838,37147.0,37523.0,37017.0,37388.0,36282.0,Down
2021-12-29,34449,36838.0,37147.0,37523.0,37017.0,37388.0,Down
2021-12-30,32909,34449.0,36838.0,37147.0,37523.0,37017.0,Down
2021-12-31,33613,32909.0,34449.0,36838.0,37147.0,37523.0,Up
2022-01-01,33362,33613.0,32909.0,34449.0,36838.0,37147.0,Down
2022-01-02,34212,33362.0,33613.0,32909.0,34449.0,36838.0,Up
2022-01-03,34704,34212.0,33362.0,33613.0,32909.0,34449.0,Up
2022-01-04,34335,34704.0,34212.0,33362.0,33613.0,32909.0,Down
